auction_date,judgment_amount,address,city,state,zip,date_added
01/11/2023,"$324,574.22",731 SHORE DR E,OLDSMAR,FL,34677,10/13/2022
01/11/2023,"$234,640.01",5356 OAKLAND LAKE CIR,SAINT LUCIE COUNTY,FL,34951,10/13/2022
01/12/2023,"$48,995.80",6800 WILLOW WOOD DR 907,BOCA RATON,FL,33434,10/10/2022
01/12/2023,"$155,181.36",7847 LAKESIDE BLVD 1035,BOCA RATON,FL,33434,10/10/2022
01/12/2023,"$277,126.65",7762 BUTERA PLZ,DELRAY BEACH,FL,33446,10/10/2022
01/12/2023,"$162,692.71",1534 SUNBIRD TER,DELTONA,FL,32725,10/10/2022
01/12/2023,"$272,316.86",356 EAGLE DR,PANAMA CITY BEACH,FL,32407,10/10/2022
01/17/2023,"$317,875.86",323 SW 3RD AVE,BOYNTON BEACH,FL,33435,10/10/2022
01/17/2023,"$182,848.17",401 SW KESTOR DR,PORT SAINT LUCIE,FL,34953,10/10/2022
01/17/2023,"$227,664.58",4955 MARBELLA RD N,WEST PALM BEACH,FL,33417,10/10/2022
01/18/2023,"$286,276.27",3805 11TH AVE W,BRADENTON,FL,34205,10/10/2022
01/18/2023,"$146,325.29",1451 N PINE HILLS RD,ORLANDO,FL,32808,10/10/2022
01/18/2023,"$235,393.31",1843 DARLIN CIR,ORLANDO,FL,32820,10/10/2022
01/18/2023,"$483,763.06",3629 SCOTT ST,PORT ORANGE,FL,32129,08/13/2022
01/18/2023,"$283,170.09",1331 CANTERBURY RD,WINTER PARK,FL,32789,10/10/2022
01/19/2023,"$49,606.72",2571 NW 2ND ST,BOYNTON BEACH,FL,33435,10/10/2022
01/19/2023,"$183,458.87",6034 WALDWICK CIR,DELRAY BEACH,FL,33484,10/13/2022
01/19/2023,"$281,872.80",865 KINGSWAY RD,TALLAHASSEE,FL,32301,10/10/2022
01/19/2023,"$109,285.91",3715-B CRESWICK CIR,TAX DIST 001,FL,32065,10/10/2022
01/19/2023,"$176,666.03",5809 58TH WAY,WEST PALM BEACH,FL,33409,10/10/2022
01/23/2023,"$92,426.71",36739 OLD SUWANNEE RD,DADE CITY,FL,33525,10/10/2022
01/24/2023,"$180,119.03",585 PERU CT,ORLANDO,FL,32807,10/10/2022
01/24/2023,"$192,423.07",2314 SW DODGE TER,PORT SAINT LUCIE,FL,34953,05/18/2022
01/25/2023,"$277,819.13",4483 CHAIRES CROSS RD,TALLAHASSEE,FL,32317,10/10/2022
01/25/2023,"$471,205.42",4116 LANGDRUM DR,WESLEY CHAPEL,FL,33543,10/10/2022
10/13/2022,"$241,200.89",601 N HIGHVIEW TER,BRANDON,FL,33510,09/15/2022
10/13/2022,"$318,949.26",1905 VISCAYA PKWY,CAPE CORAL,FL,33990,09/20/2022
10/13/2022,"$160,930.69",1695 W PINION LN,DUNNELLON,FL,34434,10/13/2022
10/13/2022,"$14,159.41",3605 61ST TER E,ELLENTON,FL,34222,09/08/2022
10/13/2022,"$43,525.84",2497 N TREASURE PT,HERNANDO,FL,34442,09/13/2022
10/13/2022,"$9,576.31",1242 N BLUE HERON LN,JACKSONVILLE BEACH,FL,32250,09/15/2022
10/13/2022,"$82,770.95",736 FAIRWAY AVE,LAKELAND,FL,33801,09/01/2022
10/13/2022,"$25,875.00",25516 SEVEN RIVERS CIRCLE,LAND O LAKES,FL,34639,10/10/2022
10/13/2022,"$7,370.00",1604 COBBLER DR,LUTZ,FL,33559,10/10/2022
10/13/2022,"$76,810.66",10834 LEON STREET,NEW PORT RICHEY,FL,34654,10/10/2022
10/13/2022,"$865,071.86",10420 TECOMA DR,NEW PORT RICHEY,FL,34655,09/17/2022
10/13/2022,"$32,211.67",25317 NW 6TH AVE,NEWBERRY,FL,32669,09/17/2022
10/13/2022,"$274,275.94",8121 GRADY DR,NORTH FORT MYERS,FL,33917,10/10/2022
10/13/2022,"$94,006.34",5826 TRYTON CIR,PENSACOLA,FL,32526,10/10/2022
10/13/2022,"$520,970.89",701 AZALEA CT,PLANTATION,FL,33317,09/17/2022
10/13/2022,"$22,748.88",2644 NW 60 WAY 177,SUNRISE,FL,33313,09/13/2022
10/13/2022,"$10,404.01",1500 N CONGRESS AVE B-23,WEST PALM BEACH,FL,33401,09/17/2022
10/13/2022,"$1,053,047.29",13445 44TH PL N,WEST PALM BEACH,FL,33411,09/01/2022
10/14/2022,"$9,581.50",16059 VIA SOLERA CIR 102,FORT MYERS,FL,33908,10/10/2022
10/14/2022,"$126,888.59",207 WABASH AVE,PANAMA CITY,FL,32401,09/10/2022
10/14/2022,"$140,408.14",3429 RIVERSIDE DR,PENSACOLA,FL,32514,09/03/2022
10/14/2022,"$5,721.67",614 PARAKEET CT,POINCIANA,FL,34759,09/20/2022
10/14/2022,"$411,028.72",37531 & 37551 WASHINGTON LOOP,PUNTA GORDA,FL,33982,10/10/2022
10/17/2022,"$276,490.27",20185 E COUNTRY CLUB DR 807,AVENTURA,FL,33180,09/08/2022
10/17/2022,"$216,797.26",7041 MALLORCA CRESCENT,BOCA RATON,FL,33433,10/10/2022
10/17/2022,"$271,193.94",6560 LAS FLORES DR,BOCA RATON,FL,33433,08/02/2022
10/17/2022,"$15,461.49",7835 LAKESIDE BLVD 963,BOCA RATON,FL,33434,10/10/2022
10/17/2022,"$433,222.27",18600 OCEAN MIST DR,BOCA RATON,FL,33498,08/02/2022
10/17/2022,"$102,212.27",1202 VILLA CIR,BOYNTON BEACH,FL,33435,09/15/2022
10/17/2022,"$569,217.20",37 MAJORCA AVE 301,CORAL GABLES,FL,33134,08/25/2022
10/17/2022,"$1,663,969.95",754 JERONIMO DR,CORAL GABLES,FL,33146,09/08/2022
10/17/2022,"$466,279.35",6560 NW 114 AVE 531,DORAL,FL,33178,09/08/2022
10/17/2022,"$340,256.98",1139 W 44 ST 14,HIALEAH,FL,33012,08/25/2022
10/17/2022,"$268,777.80",1778 W 57 TER,HIALEAH,FL,33012,10/10/2022
10/17/2022,"$280,178.46",940 W 81 PL,HIALEAH,FL,33014,09/03/2022
10/17/2022,"$172,366.66",8962 NW COUNTY RD 340,HIGH SPRINGS,FL,32643,09/20/2022
10/17/2022,"$195,162.98",2517 MEDDOCK LN,JACKSONVILLE,FL,32216,10/10/2022
10/17/2022,"$165,195.20",3591 S KERNAN BLVD 503,JACKSONVILLE,FL,32224,09/15/2022
10/17/2022,"$100,521.79",119 N 12TH AVE,JACKSONVILLE BEACH,FL,32250,09/15/2022
10/17/2022,"$237,799.74",925 S PINE LAKE STREET,LAKE WORTH,FL,33460,08/23/2022
10/17/2022,"$297,382.62",5454 RIVER PLANTATION,LAKE WORTH,FL,33463,08/18/2022
10/17/2022,"$58,555.19",1955 ABRICO DR # 11 BLDG # G,LUTZ,FL,33558,10/10/2022
10/17/2022,"$709,614.86",8851 NW 181 ST,MIAMI,FL,33018,10/10/2022
10/17/2022,"$197,238.18",5050 NW 7 ST 505,MIAMI,FL,33126,10/10/2022
10/17/2022,"$230,763.12",534 NW 30 ST,MIAMI,FL,33127,09/15/2022
10/17/2022,"$458,970.87",540 BRICKELL KEY DR 728,MIAMI,FL,33131,09/08/2022
10/17/2022,"$28,911.16",2902 NW 45 ST,MIAMI,FL,33142,10/10/2022
10/17/2022,"$258,126.47",3720 NW 20 CT,MIAMI,FL,33142,09/03/2022
10/17/2022,"$371,574.77",320 NE 164 TER,MIAMI,FL,33162,08/16/2022
10/17/2022,"$485,837.72",13701 NW 1 AVE,MIAMI,FL,33168,10/10/2022
10/17/2022,"$176,057.50",18920 NW 11 CT,MIAMI,FL,33169,10/10/2022
10/17/2022,"$179,273.55",8401 SW 107 AVE 372E,MIAMI,FL,33173,10/10/2022
10/17/2022,"$370,182.18",1401 SW 94 AVE,MIAMI,FL,33174,10/10/2022
10/17/2022,"$331,009.25",11867 SW 204 ST,MIAMI,FL,33177,10/10/2022
10/17/2022,"$419,460.09",13246 SW 86 TER,MIAMI,FL,33183,09/08/2022
10/17/2022,"$450,196.42",15141 SW 130 AVE,MIAMI,FL,33186,08/16/2022
10/17/2022,"$45,172.42",6345 COLLINS AVE 702,MIAMI BEACH,FL,33141,09/01/2022
10/17/2022,"$236,222.89",3530 NW 175 ST,MIAMI GARDENS,FL,33056,09/08/2022
10/17/2022,"$62,296.96",11121 CALUMET DRIVE,NEW PORT RICHEY,FL,34654,09/20/2022
10/17/2022,"$144,571.56",1850 NE 169 ST 311,NORTH MIAMI BEACH,FL,33162,08/16/2022
10/17/2022,"$128,860.96",19801 NW 28 CT,OPA LOCKA,FL,33056,10/10/2022
10/17/2022,"$297,346.98",151 E WASHINGTON ST UNIT 408,ORLANDO,FL,32801,08/25/2022
10/17/2022,"$77,545.25",5222 CURRY FORD RD UNIT 307,ORLANDO,FL,32812,09/03/2022
10/17/2022,"$19,299.57",1808 WESTPOINTE CIR,ORLANDO,FL,32835,09/03/2022
10/17/2022,"$4,038,345.53",6375 SW 102 ST,PINECREST,FL,33156,09/08/2022
10/17/2022,"$202,918.61",8708 WOODMONT LN,PORT RICHEY,FL,34668,10/10/2022
10/17/2022,"$199,104.71",1422 NAVIGATOR RD,PUNTA GORDA,FL,33983,09/03/2022
10/17/2022,"$290,925.14",3427 STOKES DR,SARASOTA,FL,34232,10/10/2022
10/17/2022,"$180,887.51",5624 SHEFFIELD GREENE CIR 13 B,SARASOTA,FL,34235,10/10/2022
10/17/2022,"$161,263.08",18348 GREENSBORO ST,SPRING HILL,FL,34610,09/17/2022
10/17/2022,"$285,011.45",17743 SE 89TH KEATING TER,THE VILLAGES,FL,32162,08/20/2022
10/17/2022,"$180,394.18",7260 SW 23 ST,UNINCORPORATED COUNTY,FL,33155,09/08/2022
10/17/2022,"$28,111.54",865 24TH PL SW,VERO BEACH,FL,32960,10/10/2022
10/17/2022,"$143,554.42",6312 ANGUS VALLEY DRIVE,WESLEY CHAPEL,FL,33544,10/10/2022
10/17/2022,"$145,204.40",31033 ELOIAN DRIVE,WESLEY CHAPEL,FL,33544,10/10/2022
10/17/2022,"$537,493.91",2816 W FAIRBANKS AVE,WINTER PARK,FL,32789-3317,08/30/2022
10/17/2022,"$164,768.84",7046 FORBES ROAD,ZEPHYRHILLS,FL,33540,10/10/2022
10/17/2022,"$223,082.96",39014 MANOR DR,ZEPHYRHILLS,FL,33542,09/03/2022
10/18/2022,"$266,524.85",2515 SOUTH GLEN EAGLES DR,DELAND,FL,32724,08/02/2022
10/18/2022,"$104,233.70",842 NW 4 AVE,FORT LAUDERDALE,FL,33311,10/10/2022
10/18/2022,"$174,296.79",7589 W 32 CT,HIALEAH,FL,33018,05/18/2022
10/18/2022,"$133,573.68",3615 KIMBERLY OAKS DR,HOLIDAY,FL,34691,09/10/2022
10/18/2022,"$259,824.38",2534 WOOD POINTE DR,HOLIDAY,FL,34691,09/10/2022
10/18/2022,"$147,053.27",8211 SPLIT RAIL LN,HUDSON,FL,34667-2608,10/10/2022
10/18/2022,"$201,734.33",11317 VERA DR,JACKSONVILLE,FL,32218,09/17/2022
10/18/2022,"$96,511.63",3110 PURDOM DR,JACKSONVILLE,FL,32223,09/17/2022
10/18/2022,"$91,666.17",1501 CLUB CIR,LAKE WALES,FL,33898,10/10/2022
10/18/2022,"$13,126.10",4465 LUXEMBURG CT 308,LAKE WORTH,FL,33467,09/15/2022
10/18/2022,"$1,123,000.00",2349 KINGS POINT DR,LARGO,FL,33774,08/25/2022
10/18/2022,"$227,757.30",1600 WATERWOOD DRIVE,LUTZ,FL,33559,08/02/2022
10/18/2022,"$210,127.45",919 NW 29 TER,MIAMI,FL,33127,09/13/2022
10/18/2022,"$903,653.43",6750 WHITE OAK DR,MIAMI LAKES,FL,33014,09/17/2022
10/18/2022,"$56,401.48",5149 RON JIMAR DR,MILTON,FL,32570,09/17/2022
10/18/2022,"$70,240.56",4645 COTTONWOOD DR,NEW PORT RICHEY,FL,34652,09/10/2022
10/18/2022,"$504,017.33",7907 ROUNDELAY DRIVE,NEW PORT RICHEY,FL,34654,08/27/2022
10/18/2022,"$67,545.39",12645 VIA PLAZA WAY,NEW PORT RICHEY,FL,34654,09/10/2022
10/18/2022,"$49,158.44",GOFF CT,NORTH PORT,FL,34288,10/13/2022
10/18/2022,"$193,332.33",15828 SW 16TH TER,OCALA,FL,34473,09/15/2022
10/18/2022,"$264,029.30",2727 CULLENS CT,OCOEE,FL,34761,08/20/2022
10/18/2022,"$632,887.73",2804 S RIO GRANDE AVE,ORLANDO,FL,32805,08/13/2022
10/18/2022,"$198,301.33",18 LINCOLN BLVD,ORLANDO,FL,32810,08/25/2022
10/18/2022,"$325,449.05",5680 GRAND CANYON DR,ORLANDO,FL,32810,09/03/2022
10/18/2022,"$153,689.91",5262 LESCOT LN,ORLANDO,FL,32811,08/20/2022
10/18/2022,"$115,553.90",4801 WANSLEY DR,ORLANDO,FL,32812,08/13/2022
10/18/2022,"$67,998.47",3025 LITTLE SOUND DR,ORLANDO,FL,32827,08/20/2022
10/18/2022,"$170,129.42",14266 TANJA KING BLVD,ORLANDO,FL,32828,09/17/2022
10/18/2022,"$242,199.70",103 FERNWOOD ST,PANAMA CITY BEACH,FL,32407,09/10/2022
10/18/2022,"$248,534.64",1208 DUNMIRE ST,PENSACOLA,FL,32504,10/10/2022
10/18/2022,"$117,628.72",601 EDISON DR,PENSACOLA,FL,32505,09/15/2022
10/18/2022,"$133,119.12",2640 WELLER AVE,PERDIDO KEY,FL,32507,09/20/2022
10/18/2022,"$326,869.79",1611 SW ALEDO LN,PORT SAINT LUCIE,FL,34953,08/23/2022
10/18/2022,"$99,404.21",2035 11TH ST S,ST PETERSBURG,FL,33705,08/02/2022
10/18/2022,"$140,258.92",3475 18TH AVE S,ST PETERSBURG,FL,33711,09/13/2022
10/18/2022,"$411,181.47",175 69TH AVE,ST PETERSBURGH,FL,33702,08/02/2022
10/18/2022,"$411,769.30",320 SE MARTIN LUTHER KING JR B,STUART,FL,34994,08/02/2022
10/18/2022,"$33,026.27",5355 SE MILES GRANT RD 207,STUART,FL,34997,09/01/2022
10/18/2022,"$218,779.02",17304 SE 98TH CIR,SUMMERFIELD,FL,34491,09/15/2022
10/18/2022,"$159,514.98",2780 FARINGDON DR,TALLAHASSEE,FL,32303,08/13/2022
10/18/2022,"$17,901.85",646 BIRD BAY DR E 202 BLD 52,VENICE,FL,34285,10/10/2022
10/18/2022,"$107,577.06",26825 DAYFLOWER BLVD,WESLEY CHAPEL,FL,33544,09/17/2022
10/18/2022,"$5,677.15",26836 STILLBROOK DRIVE,WESLEY CHAPEL,FL,33544,10/10/2022
10/18/2022,"$186,857.27",6157 WESTOVER RD,WEST PALM BEACH,FL,33417,09/20/2022
10/18/2022,"$235,348.60",320 W STORY RD,WINTER GARDEN,FL,34787,08/30/2022
10/19/2022,"$5,058.34",1309 RAVIDA WOODS DR,APOPKA,FL,32703,09/10/2022
10/19/2022,"$8,973.76",22380 WATERSIDE DR,BOCA RATON,FL,33428,10/13/2022
10/19/2022,"$318,916.23",3983 WESTCHESTER WAY,BOYNTON BEACH,FL,33436,06/07/2022
10/19/2022,"$59,665.72",202 48TH AVENUE DR W,BRADENTON,FL,34207,09/13/2022
10/19/2022,"$241,516.96",10448 SW 210 TER,CUTLER BAY,FL,33189,09/17/2022
10/19/2022,"$117,171.88",50989 HIGHWAY 27 LOT 3,DAVENPORT,FL,33897,10/10/2022
10/19/2022,"$233,027.71",2703 W ORCHARD CIR,DAVIE,FL,33328,09/20/2022
10/19/2022,"$105,598.66",752 MADISON AVE,DAYTONA BEACH,FL,32114,08/18/2022
10/19/2022,"$209,792.30",332 NW 46 ST,DEERFIELD BEACH,FL,33064,10/10/2022
10/19/2022,"$184,250.65",159 MICHIGAN LN,DEFUNIAK SPRINGS,FL,32433,10/13/2022
10/19/2022,"$37,421.45",7370 S ORIOLE BLVD 306,DELRAY BEACH,FL,33446,10/10/2022
10/19/2022,"$155,403.02",1003 EDMUND AVE,DUNDEE,FL,33838,06/07/2022
10/19/2022,"$76,390.34",14001 BARCELONA AVE,FORT MYERS,FL,33905,10/10/2022
10/19/2022,"$1,273,453.74",4001 S OCEAN DR APT PH-11,HOLLYWOOD,FL,33019,09/08/2022
10/19/2022,"$222,416.29",2326 ROOSEVELT ST,HOLLYWOOD,FL,33020,10/10/2022
10/19/2022,"$246,924.73",1609 S 24 AVE,HOLLYWOOD,FL,33020,09/20/2022
10/19/2022,$0.00,448 W 60TH ST,JACKSONVILLE,FL,32208,10/10/2022
10/19/2022,"$58,351.77",3527 N ARDISIA RD,JACKSONVILLE,FL,32209,09/17/2022
10/19/2022,"$358,541.19",8058 DARLINGTON CIR,LAKELAND,FL,33809,08/02/2022
10/19/2022,"$1,941,296.81",3135 MARBLE CREST DR,LAND O LAKES,FL,34638,09/08/2022
10/19/2022,"$380,856.94",10703 DEL PRADO DR W,LARGO,FL,33774,09/17/2022
10/19/2022,"$394,378.73",4211 NW 24 ST,LAUDERHILL,FL,33313,09/03/2022
10/19/2022,"$97,161.61",5860 NW 44 ST 804,LAUDERHILL,FL,33319,09/03/2022
10/19/2022,"$338,747.89",8600 NW 45 CT,LAUDERHILL,FL,33351,09/01/2022
10/19/2022,"$542,126.73",9800 SW 157 TER,MIAMI,FL,33157,10/10/2022
10/19/2022,"$304,676.83",3916 PIPIT PT,MIDDLEBURG,FL,32068,09/17/2022
10/19/2022,"$232,320.54",3534 SPINDLESTONE CT,MIDDLEBURG,FL,32068,08/02/2022
10/19/2022,"$341,476.77",7353 BANNER ST,NEW PORT RICHEY,FL,34653,10/10/2022
10/19/2022,"$127,345.44",6110 NW 42 AVE,NORTH LAUDERDALE,FL,33319,10/10/2022
10/19/2022,"$148,053.37",54HEMLOCK RADIAL LOOP,OCALA,FL,34472,09/17/2022
10/19/2022,"$171,130.34",1376 NE 138TH ST,OKEECHOBEE,FL,34972,09/15/2022
10/19/2022,"$40,700.12",3252 NW 7TH ST,OKEECHOBEE,FL,34972,09/13/2022
10/19/2022,"$4,805.31",2875 SPOONBILL TRL,ORANGE PARK,FL,32073,10/10/2022
10/19/2022,"$162,697.29",5689 ALTEC CT,ORLANDO,FL,32808,08/02/2022
10/19/2022,"$477,480.44",5701 TARAWOOD DR,ORLANDO,FL,32819,09/20/2022
10/19/2022,"$10,447.91",1718 WINDING OAKS DR,ORLANDO,FL,32825,08/02/2022
10/19/2022,"$108,013.86",11881 NAUTICA DR,ORLANDO,FL,32827,08/02/2022
10/19/2022,"$401,993.74",6312 BUFORD ST SUITE 6,ORLANDO,FL,32835,08/02/2022
10/19/2022,"$1,308,847.48",5893 NW 91 AVE,PARKLAND,FL,33067,09/01/2022
10/19/2022,"$191,922.74",8785 58TH LN N,PINELLAS PARK,FL,33782,08/13/2022
10/19/2022,"$91,187.60",5994 ROCK HILL RD,PONCE DE LEON,FL,32455,10/10/2022
10/19/2022,"$233,821.25",6226 YELLOWSTONE DR,PORT ORANGE,FL,32127,08/16/2022
10/19/2022,"$123,494.26",25044 NE 131 PL,SALT SPRINGS,FL,32134,09/17/2022
10/19/2022,"$439,412.97",821 14TH ST N,ST PETERSBURG,FL,33705,08/30/2022
10/19/2022,"$413,521.82",636 SUNSET DR S,ST PETERSBURG,FL,33707,09/10/2022
10/19/2022,"$89,937.82",1707 AURA CT,SUN CITY CENTER,FL,33573,09/20/2022
10/19/2022,"$87,448.51",4528 ELTHAM PARK,TALLAHASSEE,FL,32303,08/13/2022
10/19/2022,"$137,958.65",3749 DESHAZIER LN,TALLAHASSEE,FL,32303,08/02/2022
10/19/2022,"$198,245.03",7103 S SPARKMAN ST,TAMPA,FL,33616,09/20/2022
10/19/2022,"$540,145.49",3180 TOWER OAKS DR,TAX DIST 001,FL,32065,08/25/2022
10/19/2022,"$325,189.67",1824 WINSLOE DRIVE,TRINITY,FL,34655,10/10/2022
10/19/2022,"$796,103.88",3845 HERON RIDGE LN,WESTON,FL,33331,10/10/2022
10/20/2022,"$88,244.02",16015 SW 133RD LN,ARCHER,FL,32618,10/10/2022
10/20/2022,"$360,102.93",6231 SKYWARD CT,BRADENTON,FL,34203,08/25/2022
10/20/2022,"$70,234.89",5920 PALM LN UNIT C32,BRADENTON,FL,34207,09/13/2022
10/20/2022,"$438,880.42",10447 WATERBIRD WAY,BRADENTON,FL,34209,09/20/2022
10/20/2022,"$189,906.01",2206 LAUREN CIR,BRANDON,FL,33510,10/10/2022
10/20/2022,"$5,508.28",1903 WAXWING DR,CANTONMENT,FL,32533,09/03/2022
10/20/2022,"$423,807.85",102 SE 39TH TER,CAPE CORAL,FL,33904,08/25/2022
10/20/2022,"$21,731.00",19029 US HIGHWAY 19 N # 5-2,CLEARWATER,FL,33764,09/13/2022
10/20/2022,"$152,301.35",308 CROOKED PINE TRL,CRESTVIEW,FL,32539,10/10/2022
10/20/2022,"$227,024.76",191 SE 20 AVE 614,DEERFIELD BEACH,FL,33441,10/10/2022
10/20/2022,"$476,777.95",585 GASLINE RD,DELAND,FL,32724,08/02/2022
10/20/2022,"$188,607.61",3116 QUEEN PALM DR,EDGEWATER,FL,32141,08/02/2022
10/20/2022,"$143,768.41",3915 NW 7TH PL,GAINESVILLE,FL,32607,10/10/2022
10/20/2022,"$98,417.79",4028 E BASS LN,HERNANDO,FL,34442,10/10/2022
10/20/2022,"$79,888.15",17342 NW 217TH TER,HIGH SPRINGS,FL,32643,10/10/2022
10/20/2022,"$73,325.59",6941 CROSBECK CT,HOMOSASSA,FL,34446,09/17/2022
10/20/2022,"$146,876.13",2653 MYRA ST,JACKSONVILLE,FL,32204,10/10/2022
10/20/2022,"$40,650.58",1269 PANGOLA DR,JACKSONVILLE,FL,32205,10/10/2022
10/20/2022,"$119,743.93",7082 KNOTTS DR,JACKSONVILLE,FL,32210,10/10/2022
10/20/2022,"$226,852.17",5350 ARLINGTON RD 2,JACKSONVILLE,FL,32211,10/10/2022
10/20/2022,"$146,771.87",12572 DAYLIGHT TRL,JACKSONVILLE,FL,32218,10/10/2022
10/20/2022,"$194,798.98",15347 DEWANNA RD,JACKSONVILLE,FL,32218,10/10/2022
10/20/2022,"$80,802.10",8669 ALEXA LN,JACKSONVILLE,FL,32220,10/10/2022
10/20/2022,"$360,633.81",401 BLAGDON CT,JACKSONVILLE,FL,32225,10/10/2022
10/20/2022,"$133,581.02",1231 BROOKWOOD FOREST BLVD,JACKSONVILLE,FL,32225,10/10/2022
