auction_date,judgment_amount,address,city,state,zip,date_added
09/30/2022,"$288,606.69",10124 SANDLER RD,JACKSONVILLE,FL,32222,09/03/2022
09/30/2022,"$187,070.64",502 CANAL DR,LAKE WALES,FL,33853,08/20/2022
09/30/2022,"$166,905.12",310 EASTSIDE DR S,LAKELAND,FL,33801,08/16/2022
09/30/2022,"$233,273.40",726 ROCKINGHAM RD,LAKELAND,FL,33809,08/16/2022
09/30/2022,"$116,470.01",6565 CREWS VUE LOOP,LAKELAND,FL,33813,08/02/2022
09/30/2022,"$119,124.72",3906 22ND ST W,LEHIGH ACRES,FL,33971,08/30/2022
09/30/2022,"$369,714.99",17325 HUBERS CT,ODESSA,FL,33556,09/03/2022
09/30/2022,"$62,381.40",134 HAND AVENUE,ORMOND BEACH,FL,32174,06/16/2022
09/30/2022,"$35,910.12",7501 NW 16 ST,PLANTATION,FL,33313,08/02/2022
09/30/2022,"$11,646.46",3201 N COURSE LN 208,POMPANO BEACH,FL,33069,08/27/2022
09/30/2022,"$119,018.82",125 DE LEON DR,PORT CHARLOTTE,FL,33980,08/30/2022
09/30/2022,"$105,039.05",2715 LEE ST,PUNTA GORDA,FL,33950,08/30/2022
09/30/2022,"$265,911.69",123LA PLAYA LN,SEBASTIAN,FL,32958,08/06/2022
09/30/2022,"$679,321.12",139 REEF RD,SOUTH DAYTONA,FL,32119,05/18/2022
09/30/2022,"$9,862.76",2425 E DR MARTIN LUTHER KING J,TAMPA,FL,33610,09/03/2022
09/30/2022,"$27,400.00",8415 TANGERINE PL,TAMPA,FL,33612,09/01/2022
09/30/2022,"$133,087.88",306 FERN RD,WINTER HAVEN,FL,33880,08/20/2022
10/03/2022,"$774,571.69",22281 RUSHMORE PL,BOCA RATON,FL,33428,05/18/2022
10/03/2022,"$238,512.98",267 SW 3RD ST,BOCA RATON,FL,33432,08/02/2022
10/03/2022,"$318,104.35",301 SW 13TH AVE,BOYNTON BEACH,FL,33435,08/11/2022
10/03/2022,"$458,696.08",1227 TUXFORD DR,BRANDON,FL,33511,09/03/2022
10/03/2022,"$6,614.44",237 BIRDIEWOOD CT,DEBARY,FL,32713,08/20/2022
10/03/2022,"$319,660.43",510 CORAL WAY,DELRAY BEACH,FL,33445,08/11/2022
10/03/2022,"$385,417.37",5779 NW 116 AVE 111,DORAL,FL,33178,05/18/2022
10/03/2022,"$140,176.73",14602 LAKE AVE,DOVER,FL,33527,09/03/2022
10/03/2022,"$787,924.17",1575 W 6 AVE,HIALEAH,FL,33010,08/25/2022
10/03/2022,"$604,055.51",1065 NE 41 TER,HOMESTEAD,FL,33033,08/02/2022
10/03/2022,"$112,596.06",419 W 63RD ST,JACKSONVILLE,FL,32208,09/01/2022
10/03/2022,"$273,770.75",1348 W 13TH ST,JACKSONVILLE,FL,32209,09/08/2022
10/03/2022,"$99,761.48",2942 W 3RD ST,JACKSONVILLE,FL,32254,09/03/2022
10/03/2022,"$107,175.35",8849 S OLD KINGS RD 161,JACKSONVILLE,FL,32257,09/08/2022
10/03/2022,"$152,650.65",7920 MERRILL RD 1205,JACKSONVILLE,FL,32277,09/03/2022
10/03/2022,"$151,496.83",125 S D ST,LAKE WORTH,FL,33460,06/16/2022
10/03/2022,"$307,818.92",1403 W DREW ST,LANTANA,FL,33462,08/02/2022
10/03/2022,"$521,972.23",26601 SW 129 AVE,MIAMI,FL,33032,08/06/2022
10/03/2022,"$587,868.92",3040 NW 18 ST,MIAMI,FL,33125,08/27/2022
10/03/2022,"$199,413.20",2324 SW 26 ST,MIAMI,FL,33133,08/04/2022
10/03/2022,"$429,243.59",7700 NE 5 AVE,MIAMI,FL,33138,08/02/2022
10/03/2022,"$193,737.82",1934 NW 43 ST,MIAMI,FL,33142,08/02/2022
10/03/2022,"$990,729.00",4399 SW 89 AVE,MIAMI,FL,33165,08/06/2022
10/03/2022,"$300,476.25",14815 NW 12 AVE,MIAMI,FL,33168,08/06/2022
10/03/2022,"$590,296.86",13772 SW 145 TER,MIAMI,FL,33186,08/02/2022
10/03/2022,"$238,074.55",894 SW 153 CT,MIAMI,FL,33194,08/02/2022
10/03/2022,"$530,105.40",20165 NW 37 CT,MIAMI GARDENS,FL,33055,08/06/2022
10/03/2022,"$78,838.40",3240 NW 203 LN,MIAMI GARDENS,FL,33056,08/02/2022
10/03/2022,"$360,578.49",17825 NW 8 PL,MIAMI GARDENS,FL,33169,08/04/2022
10/03/2022,"$183,185.73",20900 N MIAMI AVE,MIAMI GARDENS,FL,33169,08/27/2022
10/03/2022,"$660,640.72",1010 NW 200 TER,MIAMI GARDENS,FL,33169,08/30/2022
10/03/2022,"$14,976.15",1095 JONAH DR,NORTH PORT,FL,34289,09/08/2022
10/03/2022,"$114,855.29",15313 SW 46TH CIR,OCALA,FL,34473,08/06/2022
10/03/2022,"$88,652.44",6590 SW 128TH PL,OCALA,FL,34473,09/01/2022
10/03/2022,"$500,278.45",19619 LAKE OSCEOLA DR,ODESSA,FL,33556,09/03/2022
10/03/2022,"$569,425.44",610 LAKE DOT CIR,ORLANDO,FL,32801,08/18/2022
10/03/2022,"$73,729.20",313 RONNIE CIR,ORLANDO,FL,32811,08/18/2022
10/03/2022,"$290,394.85",7924 CAPSTAN PL,ORLANDO,FL,32818,08/25/2022
10/03/2022,"$342,127.97",4520 N HIAWASSEE RD,ORLANDO,FL,32818,08/20/2022
10/03/2022,"$195,846.78",3673 WESTLAND CT,ORLANDO,FL,32818,08/30/2022
10/03/2022,"$18,357.72",13369 TOUCHSTONE PL,PALM BEACH GARDENS,FL,33418,08/02/2022
10/03/2022,"$279,293.80",12716 AVELAR CREEK DR,RIVERVIEW,FL,33578,09/03/2022
10/03/2022,"$394,765.45",324 NW 114 AVE 6-105,SWEETWATER,FL,33172,08/25/2022
10/03/2022,"$310,567.84",7011 N OREGON AVE,TAMPA,FL,33604,09/03/2022
10/03/2022,"$153,026.27",4005 W NASSAU ST,TAMPA,FL,33607,09/03/2022
10/03/2022,"$160,536.82",8514 WOODWICK CT,TAMPA,FL,33615,09/03/2022
10/03/2022,"$327,274.09",6216 EAGLEBROOK AVE,TAMPA,FL,33625,09/08/2022
10/03/2022,"$894,102.74",2806 W ESTRELLA ST,TAMPA,FL,33629,09/03/2022
10/03/2022,"$395,103.45",18111 EMERALD BAY ST,TAMPA,FL,33647,09/03/2022
10/03/2022,"$12,370.84",12564 NW 11 LN 1715,UNINCORPORATED COUNTY,FL,33182,08/11/2022
10/03/2022,"$185,000.00",13048 SW 3 ST,UNINCORPORATED COUNTY,FL,33184,08/25/2022
10/03/2022,"$401,238.01",14790 SW 35 LN,UNINCORPORATED COUNTY,FL,33185,08/25/2022
10/04/2022,"$91,129.69",2242 HANDY RD,CANTONMENT,FL,32533,08/20/2022
10/04/2022,"$159,998.75",11584 ROYAL PALM BLVD,CORAL SPRINGS,FL,33065,09/10/2022
10/04/2022,"$224,288.87",38 MORNING GLORY DR,DEBARY,FL,32713,08/20/2022
10/04/2022,"$362,513.31",3101 BAYSHORE DR 901,FORT LAUDERDALE,FL,33304,09/13/2022
10/04/2022,"$8,866.86",9952 NW 18TH RD,GAINESVILLE,FL,32606,09/03/2022
10/04/2022,"$170,736.30",4035 NE 17TH TER,GAINESVILLE,FL,32609,09/03/2022
10/04/2022,"$95,227.61",1515 SE 15TH AVE,GAINESVILLE,FL,32641,09/03/2022
10/04/2022,"$102,364.42",1140 NE 25TH TER,GAINESVILLE,FL,32641,09/03/2022
10/04/2022,"$210,220.18",8008 PAGE CT,HAINES CITY,FL,33844,08/02/2022
10/04/2022,"$376,024.16",9023 NW 113 ST,HIALEAH GARDENS,FL,33018,09/03/2022
10/04/2022,"$240,887.72",1041 RUSHMORE DRIVE,HOLIDAY,FL,34690,08/02/2022
10/04/2022,"$41,981.64",1720 HARRISON ST 12B1,HOLLYWOOD,FL,33020,09/08/2022
10/04/2022,"$116,184.06",1343 W 12TH ST,JACKSONVILLE,FL,32209,09/08/2022
10/04/2022,"$290,623.10",572 ARBORWOOD DR,JACKSONVILLE,FL,32218,09/03/2022
10/04/2022,"$3,827.96",12013 SEA GROVE PL,JACKSONVILLE,FL,32218,09/03/2022
10/04/2022,"$8,814.29",9270 ZEPHER LILY LN,JACKSONVILLE,FL,32219,09/03/2022
10/04/2022,"$290,713.04",6892 WALL SPRINGS DR,JACKSONVILLE,FL,32222,09/03/2022
10/04/2022,"$142,822.40",6205 TOWNSEND RD,JACKSONVILLE,FL,32244,09/03/2022
10/04/2022,"$85,827.73",7605 LAS PALMAS WAY 262,JACKSONVILLE,FL,32256,09/08/2022
10/04/2022,"$220,974.29",3235 HONEYWOOD DR,JACKSONVILLE,FL,32277,09/03/2022
10/04/2022,"$112,513.25",4936 EASTON ST,LAKE WALES,FL,33859,08/09/2022
10/04/2022,"$203,879.24",2309 FAIRMOUNT AVE,LAKELAND,FL,33803,08/18/2022
10/04/2022,"$166,437.15",5310 FORESTVIEW DR,LAKELAND,FL,33811,08/13/2022
10/04/2022,"$369,989.48",2539 ROSLYN LN,LAKELAND,FL,33813,09/01/2022
10/04/2022,"$313,464.40",896 N FEDERAL HWY 326,LANTANA,FL,33462,08/13/2022
10/04/2022,"$411,833.82",16121 W LAKE BURRELL DR,LUTZ,FL,33549,09/03/2022
10/04/2022,"$12,950.48",11307 SW 200 ST B-202,MIAMI,FL,33157,08/27/2022
10/04/2022,"$431,632.07",9431 SW 65 ST,MIAMI,FL,33173,08/27/2022
10/04/2022,"$359,166.02",14137 SW 164 TER,MIAMI,FL,33177,05/18/2022
10/04/2022,"$348,038.43",440 NE 142 ST,NORTH MIAMI,FL,33161,08/02/2022
10/04/2022,"$141,342.11",1698 NE 169 ST,NORTH MIAMI BEACH,FL,33162,08/27/2022
10/04/2022,"$16,070.36",16850 S GLADES DR 3-E,NORTH MIAMI BEACH,FL,33162,09/03/2022
10/04/2022,"$120,418.82",3425 BRETWOOD DR,ORLANDO,FL,32808,09/13/2022
10/04/2022,"$352,903.79",4942 SIMMONS RD,ORLANDO,FL,32812,08/30/2022
10/04/2022,"$298,748.30",3953 LAKE MIRA DR,ORLANDO,FL,32817,08/11/2022
10/04/2022,"$261,931.78",4840 WATERSIDE POINTE CIR,ORLANDO,FL,32829,08/04/2022
10/04/2022,"$134,529.28",1506 N 7TH AVE,PENSACOLA,FL,32503,08/18/2022
10/04/2022,"$20,675.92",19 PADGETT DR,PENSACOLA,FL,32505,08/27/2022
10/04/2022,"$43,068.66",407 BARKER ST,PENSACOLA,FL,32514,08/20/2022
10/04/2022,"$6,427.92",884 GRAND CANAL DR,POINCIANA,FL,34759,09/08/2022
10/04/2022,"$203,675.70",144 NE FATIMA TER,PORT SAINT LUCIE,FL,34953,08/02/2022
10/04/2022,"$874,812.69",15507 REDINGTON DR,REDINGTON BEACH,FL,33708,08/02/2022
10/04/2022,"$639,677.25",17401 1ST ST E,REDINGTON SHORES,FL,33708,08/23/2022
10/04/2022,"$236,435.74",1445 34TH AVE N,ST PETERSBURG,FL,33704,09/10/2022
10/04/2022,"$138,778.97",6241 51ST TER N,ST PETERSBURG,FL,33709,06/09/2022
10/04/2022,"$547,032.12",5412 SE GRAHAM DR,STUART,FL,34997,08/18/2022
10/04/2022,"$188,091.05",6354 SE THOMAS DR,STUART,FL,34997,09/03/2022
10/04/2022,"$148,894.08",2391 PARROT LN,TALLAHASSEE,FL,32303,08/25/2022
10/04/2022,"$330,840.86",2605 VENCE DR,TALLAHASSEE,FL,32308,06/07/2022
10/04/2022,"$279,476.21",3060 NW 93 ST,UNINCORPORATED COUNTY,FL,33147,09/13/2022
10/04/2022,"$123,625.00",3635 SW 87 PL,UNINCORPORATED COUNTY,FL,33165,08/27/2022
10/04/2022,"$453,475.97",2110 LAINDALE PL,VALRICO,FL,33596,09/03/2022
10/04/2022,"$526,582.59",6150 SW 16 ST,WEST MIAMI,FL,33155,08/11/2022
10/04/2022,"$164,297.22",16934 PEACEFUL VALLEY DR,WIMAUMA,FL,33598,09/03/2022
10/04/2022,"$16,327.62",13136 LUNTZ POINT LANE,WINDERMERE,FL,34786,08/11/2022
10/04/2022,"$5,786.97",14147 LARKSPUR LAKE DR,WINTER GARDEN,FL,34787,08/11/2022
10/05/2022,"$258,297.88",2802 GERONIMO DR,CRESTVIEW,FL,32539,09/10/2022
10/05/2022,"$449,001.81",318 WINDSOR PL,DAVENPORT,FL,33896,09/08/2022
10/05/2022,"$6,595.10",376 HOLLY BERRY DR,DAVENPORT,FL,33897,09/13/2022
10/05/2022,"$78,615.04",2809 HUBBARD ST,JACKSONVILLE,FL,32206,09/10/2022
10/05/2022,"$332,248.41",3616 FREEMAN RD,JACKSONVILLE,FL,32207,09/10/2022
10/05/2022,"$76,739.59",216 E 46TH ST,JACKSONVILLE,FL,32208,09/10/2022
10/05/2022,"$197,413.28",2808 TAYLOR HILL DR,JACKSONVILLE,FL,32221,09/08/2022
10/05/2022,"$130,731.83",3151 E ASH HARBOR DR,JACKSONVILLE,FL,32224,09/08/2022
10/05/2022,"$172,382.65",13700 N RICHMOND PARK DR 1001,JACKSONVILLE,FL,32224,09/08/2022
10/05/2022,"$107,569.47",7200 COUNTY RD 315 C,KEYSTONE HEIGHTS,FL,32656,08/13/2022
10/05/2022,"$1,941,296.81",3135 MARBLE CREST DR,LAND O LAKES,FL,34638,09/08/2022
10/05/2022,"$105,618.70",1914 FARM WAY,MIDDLEBURG,FL,32068,08/09/2022
10/05/2022,"$5,858.66",2668 RAVINE HILL DR,MIDDLEBURG,FL,32068,09/03/2022
10/05/2022,"$182,104.41",3449 FALLON CT,MIDDLEBURG,FL,32068,08/06/2022
10/05/2022,"$77,135.74",2231 THOMAS LYNCH CT,ORANGE PARK,FL,32073,09/13/2022
10/05/2022,"$478,195.32",2708 TYLER CT,TAX DIST 001,FL,32065,09/10/2022
10/05/2022,"$191,936.73",3329 TURKEY CREEK DR,TAX DIST 002,FL,32043,09/10/2022
10/06/2022,"$191,886.51",540 FLAME TREE DR,APOLLO BEACH,FL,33572,09/08/2022
10/06/2022,"$211,350.67",14805 SW 114TH PL,ARCHER,FL,32618,09/08/2022
10/06/2022,"$106,259.32",9 W GOLDEN ST,BEVERLY HILLS,FL,34465,09/08/2022
10/06/2022,"$381,027.90",9701 CHERRY BLOSSOM CT,BOYNTON BEACH,FL,33437,08/02/2022
10/06/2022,"$111,606.09",720 SAILFISH DR,BRANDON,FL,33511,09/08/2022
10/06/2022,"$95,858.79",2920 NW 222 AVE,BROOKER,FL,32622,09/13/2022
10/06/2022,"$96,202.60",53 EDEN LN,CANTONMENT,FL,32533,08/27/2022
10/06/2022,"$75,805.85",2842 NW 3RD ST,CAPE CORAL,FL,33993,09/10/2022
10/06/2022,"$10,628.65",24862 US HIGHWAY 19 N # 2204,CLEARWATER,FL,33763,08/25/2022
10/06/2022,"$18,498.34",500 VISTA SOL DR,DAVENPORT,FL,33837,08/02/2022
10/06/2022,"$550,653.69",1617 NW 2ND AVE,DELRAY BEACH,FL,33444,08/02/2022
10/06/2022,"$444,166.06",1030 NW 19TH TER,DELRAY BEACH,FL,33445,08/02/2022
10/06/2022,"$220,805.47",11626 E LAUREL CT,FLORAL CITY,FL,34436,09/08/2022
10/06/2022,"$24,273.63",5220 PARK RD 3,FORT MYERS,FL,33908,09/10/2022
10/06/2022,"$321,621.42",5663 KENSINGTON LOOP 72B,FORT MYERS,FL,33912,09/08/2022
10/06/2022,"$9,623.34",8629 MANDERSTON CT,FORT MYERS,FL,33912,09/10/2022
10/06/2022,"$2,230,104.76",8951 RIVER PALM CT,FORT MYERS,FL,33919,09/10/2022
10/06/2022,"$231,934.45",8202 NUNDY AVE,GIBSONTON,FL,33534,09/08/2022
10/06/2022,"$152,235.90",5461 S ALICE PT,HOMOSASSA,FL,34446,09/08/2022
10/06/2022,"$114,702.76",5684 E CARLTON CT,INVERNESS,FL,34453,09/01/2022
10/06/2022,"$12,113.16",1470 E RIDGELINE PATH,INVERNESS,FL,34453,09/01/2022
10/06/2022,"$25,026.26",749 RUSHING ST,JACKSONVILLE,FL,32209,09/13/2022
10/06/2022,"$269,890.26",10331 PALMETTO BAY RD,JACKSONVILLE,FL,32218,09/10/2022
10/06/2022,"$337,962.20",10705 ACADEMY PARK DR,JACKSONVILLE,FL,32218,09/10/2022
10/06/2022,"$176,100.50",1012 MORNING LIGHT RD,JACKSONVILLE,FL,32218,09/10/2022
10/06/2022,"$11,008.68",3749 MOORINGS LN,JACKSONVILLE,FL,32257,09/10/2022
10/06/2022,"$283,543.87",26109 82ND AVE E,MYAKKA CITY,FL,34251,08/13/2022
10/06/2022,"$428,008.65",10439 ALICO PASS,NEW PORT RICHEY,FL,34655,08/02/2022
10/06/2022,"$114,905.95",18421 ACE RD,NORTH FORT MYERS,FL,33917,09/08/2022
10/06/2022,"$263,844.42",8206 SW 20 ST,NORTH LAUDERDALE,FL,33068,09/03/2022
10/06/2022,"$20,734,612.00",5950 SPEARMAN CIR,NORTH PORT,FL,34287,09/13/2022
10/06/2022,"$288,137.79",2100 GLENMONT LN,ORLANDO,FL,32817,08/11/2022
10/06/2022,"$269,133.56",6923 COLONY OAKS LN,ORLANDO,FL,32818,08/20/2022
10/06/2022,"$164,130.46",2505 LANCIEN CT UNIT 5,ORLANDO,FL,32826,08/30/2022
10/06/2022,"$196,543.90",1375 MAUMEE ST,ORLANDO,FL,32828,09/08/2022
10/06/2022,"$481,113.08",617 ROSEGATE LN,ORLANDO,FL,32835,09/10/2022
10/06/2022,"$90,973.09",110 44TH CT E,PALMETTO,FL,34221,08/11/2022
10/06/2022,"$336,648.21",324 PALO ALTO AVE S,PANAMA CITY,FL,32401,08/09/2022
10/06/2022,"$312,534.50",12635 50TH CT E,PARRISH,FL,34219,08/25/2022
10/06/2022,"$221,377.46",2703 HIGHLAND AVE,PLANT CITY,FL,33563,09/08/2022
10/06/2022,"$491,575.67",1350 SW 72 AVE,PLANTATION,FL,33317,09/08/2022
10/06/2022,"$246,689.04",12313 ADVENTURE DR,RIVERVIEW,FL,33579,08/13/2022
10/06/2022,"$182,450.78",7124 WILLOW ST,SARASOTA,FL,34243,08/13/2022
10/06/2022,"$571,526.02",8527 125TH CT,SEMINOLE,FL,33776,09/10/2022
10/06/2022,"$447,483.26",809 59TH AVE,ST PETE BEACH,FL,33706,08/09/2022
10/06/2022,"$414,108.21",4006 W LA SALLE ST,TAMPA,FL,33607,09/08/2022
10/06/2022,"$149,873.01",3004 W ARCH ST,TAMPA,FL,33607,09/08/2022
10/06/2022,"$122,277.85",8416104TH AV,VERO BEACH,FL,32967,08/30/2022
10/06/2022,"$154,541.93",3703 37TH WAY,WEST PALM BEACH,FL,33407,08/02/2022
10/06/2022,"$5,461.62",70 SIMONTON CIR,WESTON,FL,33326,09/13/2022
10/07/2022,"$23,565.12",3402 BIMINI LN,COCONUT CREEK,FL,33066,09/01/2022
10/07/2022,"$9,582.15",183 LAKESHORE DR,DAVENPORT,FL,33837,09/10/2022
10/07/2022,"$15,916.67",640 NICHOLSON DR,DAVENPORT,FL,33837,08/25/2022
10/07/2022,"$47,898.77",528 DIVISION ST,DAYTONA BEACH,FL,32114,08/20/2022
10/07/2022,"$31,868.14",21248 VELINO LN,ESTERO,FL,33928,09/13/2022
10/07/2022,"$291,814.29",909 SANTA ROSA BLVD 546,FT WALTON BEACH,FL,32548,09/13/2022
10/07/2022,"$256,291.30",2815 CLEVELAND HEIGHTS BLVD,LAKELAND,FL,33803,08/30/2022
10/07/2022,"$193,233.74",2805/2807 HAWALASKA ST,LEHIGH ACRES,FL,33973,09/10/2022
10/07/2022,"$10,010.23",19025 FISHERMANS BEND DR,LUTZ,FL,33558,09/08/2022
10/07/2022,"$122,356.65",622 WALLABY LN,POINCIANA,FL,34759,08/02/2022
10/07/2022,"$216,914.46",633 VIA TUNIS,PUNTA GORDA,FL,33950,09/01/2022
10/07/2022,"$29,600.00",11156 CREEK HAVEN DR,RIVERVIEW,FL,33569,09/10/2022
10/07/2022,"$10,944.23",10958 KEYS GATE DR,RIVERVIEW,FL,33579,09/10/2022
10/07/2022,"$282,428.42",6326 CLARK RD,SARASOTA,FL,34241,09/10/2022
10/07/2022,"$32,150.20",9745 SNAIL ST,TALLAHASSEE,FL,32305,08/20/2022
10/07/2022,"$15,447.87",777 N ASHLEY DR 2103,TAMPA,FL,33602,09/10/2022
10/07/2022,"$23,233.74",3804 CORTEZ CIR D,TAMPA,FL,33614,09/08/2022
10/07/2022,"$133,319.05",115513TH AV SW,VERO BEACH,FL,32962,09/03/2022
10/07/2022,"$30,433.70",4438 MAHOGANY RIDGE DR,WESTON,FL,33331,08/27/2022
10/07/2022,"$25,669.20",2835 KINSINGTON CIR 15-3,WESTON,FL,33332,09/03/2022
10/10/2022,"$131,432.85",846 GRAND HUGHEY CT,APOPKA,FL,32712,09/01/2022
10/10/2022,"$234,007.03",101 COLLEEN CT,AUBURNDALE,FL,33823,09/01/2022
10/10/2022,"$131,048.42",622 PINK APARTMENT RD,DAVENPORT,FL,33837,09/08/2022
10/10/2022,"$4,445.45",405 FENWICK CT,DEBARY,FL,32713,08/30/2022
10/10/2022,"$164,237.10",900 RACOON TRL,FROSTPROOF,FL,33843,09/01/2022
10/10/2022,"$94,643.83",3071 IMPERIAL ST,JACKSONVILLE,FL,32254,09/13/2022
10/10/2022,"$90,986.68",6003 COUNTY ROAD 352,KEYSTONE HEIGHTS,FL,32656,08/16/2022
10/10/2022,"$56,280.87",1718 ELK DR,LAKELAND,FL,33801,09/01/2022
10/10/2022,"$166,034.61",1518 MONTANA AVE,LYNN HAVEN,FL,32444,09/10/2022
10/10/2022,"$46,553.18",1348B BAY HILL BLVD,ORANGE PARK,FL,32065,08/18/2022
10/10/2022,"$217,607.90",507 CODY CT,ORANGE PARK,FL,32073,08/16/2022
10/10/2022,"$183,089.46",585 CHARLES PINCKNEY ST,ORANGE PARL,FL,32073,08/18/2022
10/10/2022,"$10,371.57",1615 RIDGE POINTE DR,ORLANDO,FL,32808,08/30/2022
10/10/2022,"$1,011.27",3436 STONEWYCK ST,ORLANDO,FL,32824,09/01/2022
10/10/2022,"$3,309.00",1105 SANDESTIN WAY,ORLANDO,FL,32824,09/01/2022
10/10/2022,"$241,857.35",231 ASHBOURNE DR,ORLANDO,FL,32835,08/13/2022
10/10/2022,"$8,283.14",8858 HINSDALE HEIGHTS DR,POLK CITY,FL,33868,09/01/2022
10/10/2022,"$21,764.00",1129 57TH AVE N,ST PETERSBURG,FL,33703,09/13/2022
10/10/2022,"$264,529.12",4111 HIBISCUS RD,VENICE,FL,34293,09/10/2022
10/11/2022,"$72,237.54",423 CITRUS HIGHLANDS DR E,BARTOW,FL,33830,09/13/2022
10/11/2022,"$163,972.93",498 NE 25TH TER,BOCA RATON,FL,33431,08/02/2022
10/11/2022,"$297,564.26",9443 BOCA GARDENS PKWY C,BOCA RATON,FL,33496,08/18/2022
10/11/2022,"$122,737.80",10220 PINE DR,BOYNTON BEACH,FL,33437,08/18/2022
10/11/2022,"$174,172.74",812 68TH AVE W,BRADENTON,FL,34207,08/23/2022
10/11/2022,"$207,539.57",1004 LEMONWOOD AVE,BRADENTON,FL,34207,08/30/2022
10/11/2022,"$12,143.88",5026 WATER OAK DR APT 220,BRADENTON,FL,34207,08/25/2022
10/11/2022,"$168,394.66",1305 KELRIDGE PL,BRANDON,FL,33511,09/10/2022
10/11/2022,"$138,467.13",4480 NW 3 CT,COCONUT CREEK,FL,33066,09/03/2022
10/11/2022,"$171,409.34",404 RIVERCHASE BLVD,CRESTVIEW,FL,32536,09/10/2022
10/11/2022,"$101,558.22",6077 TERRACE LN,CRESTVIEW,FL,32536,09/13/2022
10/11/2022,"$266,017.11",20700 SW 103 CT,CUTLER BAY,FL,33189,09/01/2022
10/11/2022,"$417,643.83",1542 FENTON DR,DELRAY BEACH,FL,33445-3554,08/20/2022
10/11/2022,"$177,016.86",20733CHESTNUT ST,DUNNELLON,FL,34431,09/08/2022
10/11/2022,"$234,864.10",20540 SW 5 PL,DUNNELLON,FL,34431,08/02/2022
10/11/2022,"$112,427.22",1316 NW 2 AVE,FORT LAUDERDALE,FL,33311,08/18/2022
10/11/2022,"$130,226.24",2741 SW 2 CT,FORT LAUDERDALE,FL,33312,08/02/2022
10/11/2022,"$194,999.87",2419 24TH LN,GREENACRES,FL,33463,08/20/2022
10/11/2022,"$4,676.26",5012 NAUTICA LAKE CIR,GREENACRES,FL,33463,08/20/2022
10/11/2022,"$298,788.13",6 NE 6 AVE,HIALEAH,FL,33010,08/27/2022
10/11/2022,"$233,882.34",1245 W 24 ST 125,HIALEAH,FL,33010,09/01/2022
10/11/2022,"$250,324.38",665 E 8 AVE,HIALEAH,FL,33010,08/02/2022
10/11/2022,"$143,632.08",6675 W 4 AVE 214,HIALEAH,FL,33012,09/10/2022
10/11/2022,"$165,002.69",1855 W 60 ST 332,HIALEAH,FL,33012,09/10/2022
10/11/2022,"$342,930.39",819 E 19 ST,HIALEAH,FL,33013,08/02/2022
10/11/2022,"$274,131.15",7235 W 2 CT,HIALEAH,FL,33014,08/30/2022
10/11/2022,"$268,028.34",346 NE 37 AVE,HOMESTEAD,FL,33033,09/01/2022
10/11/2022,"$205,370.07",1700 NE 9 DR,HOMESTEAD,FL,33033,09/10/2022
10/11/2022,"$619,270.99",1057 NE 16 AVE,HOMESTEAD,FL,33033,05/18/2022
10/11/2022,"$81,870.22",865 CORNWALLIS DR,JACKSONVILLE,FL,32208,09/13/2022
10/11/2022,"$153,624.99",648 MASTERPIECE RD,LAKE WALES,FL,33898,09/13/2022
10/11/2022,"$160,138.11",519 JAMESTOWN AVE,LAKELAND,FL,33801,08/18/2022
10/11/2022,"$104,425.75",14026 ROCKRIDGE RD,LAKELAND,FL,33809,08/16/2022
10/11/2022,"$186,607.71",4016 LANA DR,LAKELAND,FL,33813,08/16/2022
10/11/2022,"$170,693.04",5720 BLUEBERRY CT 34,LAUDERHILL,FL,33313,08/18/2022
10/11/2022,"$226,088.57",12914 RAYMOND DRIVE,LOXAHATCHEE,FL,33470,08/18/2022
10/11/2022,"$171,443.49",501 FITZGERALD DR,MAITLAND,FL,32751,08/13/2022
10/11/2022,"$384,662.00",1861 NW S RIVER DR 2203,MIAMI,FL,33125,09/08/2022
10/11/2022,"$196,581.31",4845 NW 7 ST 109-5,MIAMI,FL,33126,08/30/2022
10/11/2022,"$143,300.58",4705 NW 7 ST 102-7,MIAMI,FL,33126,09/10/2022
10/11/2022,"$243,235.36",110 NW 58 ST,MIAMI,FL,33127,08/02/2022
10/11/2022,"$239,268.12",4701 NW 3 AVE,MIAMI,FL,33127,08/11/2022
10/11/2022,"$29,265.12",1978 NW 4 CT 318,MIAMI,FL,33136,09/01/2022
10/11/2022,"$74,455.91",267 NE 57 ST,MIAMI,FL,33137,08/27/2022
10/11/2022,"$120,084.00",245 NE 116 ST,MIAMI,FL,33161,08/02/2022
10/11/2022,"$678,471.24",4150 SW 107 PL,MIAMI,FL,33165,08/02/2022
10/11/2022,"$62,748.90",1768 NW 112 TER,MIAMI,FL,33167,08/02/2022
10/11/2022,"$303,280.66",8820 FONTAINEBLEAU BLVD 202,MIAMI,FL,33172,08/02/2022
10/11/2022,"$1,072,879.77",13730 SW 30 ST,MIAMI,FL,33175,08/02/2022
10/11/2022,"$302,096.41",13036 SW 108 ST,MIAMI,FL,33186,08/11/2022
10/11/2022,"$58,827.18",1688 WEST AVE 408,MIAMI BEACH,FL,33139,08/30/2022
10/11/2022,"$30,180.98",1000 WEST AVE 432,MIAMI BEACH,FL,33139,09/01/2022
10/11/2022,"$275,736.83",18935 NW 42 PL,MIAMI GARDENS,FL,33055,08/27/2022
10/11/2022,"$584,187.41",18192 SW 33 ST,MIRAMAR,FL,33029,09/13/2022
